transaction_amount,category,vendor_category,daily_tx_count,wallet_balance_pct,monthly_budget_used_pct,category_budget_used_pct,days_elapsed_in_month,spend_velocity,days_remaining_budget,is_weekend,hour_of_day,expenditure_level,duration_risk,behaviour_class
874,Transport,Snack_Bar,3,36.1,16.0,85.5,18,3107.0,26.6,1,15,Low,Safe,Survival
586,Study,Snack_Bar,6,43.1,88.6,95.2,2,2811.0,26.1,1,12,High,Safe,Leakage
2358,Food,Canteen,11,72.1,19.3,86.5,5,1447.0,29.3,0,14,Low,Safe,Survival
2861,Entertainment,Bookshop,11,58.8,17.0,37.9,16,927.0,14.2,1,21,Low,Safe,Survival
2264,Study,Canteen,5,92.9,68.2,67.4,12,649.0,8.8,0,22,Medium,Warning,Survival
4051,Food,Pharmacy,4,7.4,124.9,84.5,12,3433.0,23.1,1,21,High,Safe,Lifestyle
3453,Other,Pharmacy,5,72.3,61.2,119.2,11,763.0,5.4,1,21,Medium,Warning,Lifestyle
4836,Transport,Pharmacy,7,36.4,52.8,101.5,20,902.0,7.3,0,15,Medium,Warning,Survival
4466,Food,Snack_Bar,1,22.1,129.8,69.7,19,1332.0,7.7,0,7,High,Warning,Lifestyle
939,Transport,Bookshop,1,53.5,73.8,146.4,21,2060.0,28.5,0,8,Medium,Safe,Lifestyle
1601,Other,Canteen,11,53.0,55.0,25.1,7,3264.0,21.9,0,12,Medium,Safe,Survival
3459,Food,Canteen,1,18.0,56.3,39.0,26,1366.0,4.0,1,7,Medium,Critical,Survival
2477,Entertainment,Pharmacy,2,24.2,33.4,57.8,2,2402.0,2.8,0,18,Low,Critical,Survival
4104,Study,Bookshop,9,43.8,71.5,42.0,29,816.0,25.3,1,9,Medium,Safe,Survival
4123,Food,Bookshop,5,43.8,62.7,97.6,29,2126.0,24.1,1,20,Medium,Safe,Survival
4414,Other,Stationery,9,35.2,42.5,15.5,6,1122.0,20.1,1,12,Low,Safe,Survival
3427,Food,Bookshop,5,19.1,29.3,34.8,4,1239.0,5.9,1,12,Low,Warning,Survival
3031,Transport,Bookshop,7,5.4,47.3,51.1,2,1784.0,14.4,0,14,Low,Safe,Survival
3958,Food,Canteen,6,97.2,71.0,105.7,17,3165.0,18.1,0,17,Medium,Safe,Survival
2712,Entertainment,Bookshop,2,94.6,17.0,132.6,8,3104.0,28.0,1,6,Low,Safe,Lifestyle
2351,Food,Bookshop,3,50.9,28.4,121.8,5,1952.0,5.1,1,7,Low,Warning,Lifestyle
3875,Study,Canteen,5,99.5,123.7,35.5,10,915.0,15.5,0,19,High,Safe,Lifestyle
2945,Food,Bookshop,4,69.0,75.1,89.2,16,1482.0,4.7,0,11,Medium,Warning,Survival
4066,Transport,Canteen,11,11.5,17.6,14.2,2,2269.0,13.3,1,16,Low,Safe,Survival
3964,Food,Stationery,6,16.2,93.2,53.5,24,3543.0,6.0,1,13,High,Warning,Lifestyle
2422,Entertainment,Snack_Bar,8,92.0,17.4,122.8,19,3889.0,25.1,1,10,Low,Safe,Lifestyle
2992,Other,Canteen,8,64.9,98.7,73.9,7,2731.0,7.6,0,12,High,Warning,Lifestyle
1897,Food,Canteen,3,85.1,100.0,31.0,2,1727.0,12.5,0,9,High,Safe,Lifestyle
3662,Food,Bookshop,4,90.3,88.1,71.4,13,2927.0,12.2,1,20,High,Safe,Lifestyle
4263,Study,Canteen,1,47.6,97.9,37.7,23,1677.0,26.0,1,6,High,Safe,Lifestyle
1724,Entertainment,Pharmacy,2,9.6,20.6,65.0,4,2689.0,22.7,1,10,Low,Safe,Survival
4960,Other,Pharmacy,9,22.9,97.2,78.3,16,1353.0,1.7,1,22,High,Critical,Lifestyle
232,Transport,Stationery,10,11.3,26.4,58.9,10,1434.0,2.0,1,18,Low,Critical,Leakage
4225,Food,Canteen,10,22.9,50.7,141.2,17,763.0,16.5,1,22,Medium,Safe,Lifestyle
2766,Other,Bookshop,2,44.0,123.1,88.8,21,1970.0,12.8,0,9,High,Safe,Lifestyle
3003,Transport,Bookshop,6,16.2,70.3,128.0,28,2664.0,8.3,0,22,Medium,Warning,Lifestyle
4096,Entertainment,Snack_Bar,7,20.8,126.1,116.5,14,3261.0,23.8,0,17,High,Safe,Lifestyle
3909,Entertainment,Stationery,6,47.4,20.7,102.6,12,3336.0,3.9,0,16,Low,Critical,Survival
919,Other,Bookshop,8,37.3,67.3,79.6,13,3974.0,29.2,0,9,Medium,Safe,Survival
4779,Transport,Snack_Bar,9,49.4,17.5,10.3,30,807.0,0.7,1,17,Low,Critical,Survival
1172,Entertainment,Bookshop,8,45.8,85.6,95.9,20,2226.0,3.5,0,14,High,Critical,Lifestyle
3918,Other,Snack_Bar,5,66.2,19.4,59.8,8,2325.0,9.3,1,14,Low,Warning,Survival
4602,Entertainment,Pharmacy,8,94.0,31.0,26.5,17,3316.0,15.3,0,6,Low,Safe,Survival
4752,Entertainment,Pharmacy,10,15.2,41.1,72.2,18,1432.0,6.5,1,11,Low,Warning,Survival
2407,Entertainment,Bookshop,10,14.4,99.8,113.0,21,743.0,22.1,1,6,High,Safe,Lifestyle
4626,Study,Stationery,9,86.0,29.7,144.6,10,1598.0,10.7,1,13,Low,Safe,Lifestyle
4520,Transport,Canteen,8,53.1,111.6,62.4,26,3944.0,1.2,1,11,High,Critical,Lifestyle
3230,Other,Stationery,2,77.8,25.8,86.0,28,3648.0,26.3,0,9,Low,Safe,Survival
3775,Other,Stationery,2,25.5,14.2,129.2,13,1883.0,28.3,0,8,Low,Safe,Lifestyle
3316,Transport,Canteen,3,83.7,57.4,56.8,2,3567.0,18.6,0,18,Medium,Safe,Survival
3485,Transport,Pharmacy,7,92.8,127.5,29.9,27,615.0,24.2,1,7,High,Safe,Lifestyle
843,Transport,Pharmacy,9,65.4,23.2,49.5,17,1600.0,3.6,1,18,Low,Critical,Survival
4911,Transport,Canteen,8,15.1,22.2,135.9,6,3044.0,8.1,0,20,Low,Warning,Lifestyle
394,Food,Snack_Bar,9,90.1,100.1,32.3,12,1275.0,9.8,1,13,High,Warning,Leakage
4196,Other,Stationery,6,80.3,47.5,56.1,29,1194.0,28.8,0,17,Low,Safe,Survival
688,Food,Bookshop,1,76.3,96.1,75.0,13,3516.0,15.4,1,13,High,Safe,Lifestyle
2404,Entertainment,Pharmacy,4,8.5,34.0,128.6,28,2656.0,0.2,1,14,Low,Critical,Lifestyle
2857,Entertainment,Bookshop,6,80.9,65.2,141.3,26,3962.0,11.4,1,15,Medium,Safe,Lifestyle
3476,Other,Canteen,6,18.1,41.8,69.6,4,971.0,0.2,1,12,Low,Critical,Survival
1302,Entertainment,Bookshop,8,26.1,64.2,140.5,15,1746.0,7.1,0,15,Medium,Warning,Lifestyle
1441,Transport,Bookshop,1,59.8,102.3,32.6,16,1589.0,13.6,1,8,High,Safe,Lifestyle
715,Food,Stationery,11,30.2,101.4,32.0,21,3580.0,9.7,0,7,High,Warning,Leakage
592,Transport,Canteen,2,67.8,71.9,142.9,19,1394.0,1.0,1,12,Medium,Critical,Lifestyle
830,Entertainment,Bookshop,2,62.8,121.4,81.4,15,1737.0,3.5,0,15,High,Critical,Lifestyle
3916,Food,Pharmacy,6,15.3,41.7,36.0,26,1000.0,16.5,0,13,Low,Safe,Survival
2047,Transport,Canteen,11,67.3,38.8,78.3,6,3214.0,20.9,0,17,Low,Safe,Survival
2855,Other,Pharmacy,7,92.8,83.7,119.6,20,1332.0,12.1,1,22,Medium,Safe,Lifestyle
1179,Transport,Snack_Bar,2,20.3,84.6,125.8,29,739.0,21.9,0,14,Medium,Safe,Lifestyle
4729,Entertainment,Bookshop,5,61.7,15.6,131.0,6,2023.0,4.9,0,8,Low,Warning,Lifestyle
3602,Food,Canteen,6,37.5,82.9,89.7,29,1870.0,3.7,1,9,Medium,Critical,Survival
4071,Other,Pharmacy,4,48.7,54.9,131.4,5,1122.0,25.2,0,12,Medium,Safe,Lifestyle
477,Food,Bookshop,1,32.3,99.7,81.4,27,968.0,10.2,1,22,High,Safe,Lifestyle
432,Other,Stationery,3,38.6,107.0,95.0,2,3638.0,13.0,0,8,High,Safe,Lifestyle
1752,Food,Pharmacy,10,7.7,76.3,116.2,20,737.0,28.4,0,8,Medium,Safe,Lifestyle
3470,Entertainment,Pharmacy,9,98.2,10.2,69.6,2,848.0,12.7,0,18,Low,Safe,Survival
2609,Other,Snack_Bar,6,64.4,86.4,20.3,5,1358.0,0.1,1,22,High,Critical,Lifestyle
3712,Study,Stationery,2,52.6,99.9,59.0,3,3835.0,28.1,0,22,High,Safe,Lifestyle
225,Food,Snack_Bar,9,41.5,39.9,97.4,6,799.0,0.4,0,21,Low,Critical,Leakage
660,Food,Stationery,4,56.2,65.8,36.9,11,3356.0,19.9,1,21,Medium,Safe,Survival
3964,Transport,Pharmacy,11,41.1,125.9,30.8,5,3622.0,9.7,1,6,High,Warning,Lifestyle
3631,Other,Snack_Bar,8,39.2,45.8,51.0,18,1823.0,14.1,1,19,Low,Safe,Survival
3683,Study,Bookshop,10,49.1,36.8,14.5,14,1529.0,16.4,1,20,Low,Safe,Survival
2194,Entertainment,Stationery,7,31.2,35.3,114.1,10,2871.0,12.3,1,9,Low,Safe,Survival
690,Transport,Pharmacy,11,22.1,77.1,46.2,27,2959.0,23.2,1,16,Medium,Safe,Leakage
1272,Study,Canteen,3,57.9,124.0,27.4,24,3230.0,27.9,1,22,High,Safe,Lifestyle
3373,Other,Stationery,8,85.1,83.0,107.9,22,3407.0,2.6,0,14,Medium,Critical,Survival
415,Study,Stationery,4,19.5,46.4,128.0,25,1439.0,24.0,0,19,Low,Safe,Lifestyle
1923,Food,Bookshop,2,8.1,86.6,12.8,3,2904.0,3.9,0,8,High,Critical,Lifestyle
1792,Food,Stationery,11,28.4,85.0,42.7,16,972.0,2.4,1,9,Medium,Critical,Survival
2806,Transport,Stationery,5,98.1,81.6,142.3,30,2288.0,28.7,0,21,Medium,Safe,Lifestyle
358,Other,Bookshop,1,83.7,29.1,63.9,16,2645.0,14.7,1,17,Low,Safe,Survival
4981,Other,Bookshop,8,61.6,86.1,141.4,11,1066.0,4.6,0,13,High,Warning,Lifestyle
3513,Study,Snack_Bar,8,93.3,61.6,48.4,4,768.0,17.1,0,14,Medium,Safe,Survival
3041,Transport,Pharmacy,3,47.3,12.2,40.5,11,1182.0,7.9,1,16,Low,Warning,Survival
1976,Other,Pharmacy,1,98.4,74.8,40.0,8,1972.0,13.9,0,10,Medium,Safe,Survival
2252,Food,Snack_Bar,4,33.1,128.7,21.9,16,3607.0,18.7,1,17,High,Safe,Lifestyle
2495,Study,Pharmacy,9,27.8,52.0,135.5,23,2362.0,26.1,0,7,Medium,Safe,Lifestyle
1896,Entertainment,Stationery,9,65.6,125.9,147.2,8,3120.0,0.1,1,16,High,Critical,Lifestyle
3193,Food,Snack_Bar,1,40.9,21.5,143.6,9,1110.0,6.4,1,16,Low,Warning,Lifestyle
2669,Transport,Snack_Bar,11,64.5,97.9,129.3,14,871.0,2.9,1,6,High,Critical,Lifestyle
2146,Other,Pharmacy,7,34.0,23.7,128.6,8,1339.0,2.9,1,22,Low,Critical,Lifestyle
4009,Food,Canteen,6,63.7,42.8,102.6,24,1599.0,28.4,0,22,Low,Safe,Survival
2983,Entertainment,Pharmacy,7,31.2,78.5,125.7,16,2418.0,28.1,1,9,Medium,Safe,Lifestyle
3844,Entertainment,Canteen,7,9.8,81.1,39.2,22,3584.0,22.5,0,19,Medium,Safe,Survival
2700,Transport,Snack_Bar,8,91.7,103.0,64.3,27,1991.0,19.3,0,10,High,Safe,Lifestyle
3845,Food,Canteen,8,88.9,83.8,99.7,2,2316.0,25.4,0,9,Medium,Safe,Survival
2845,Study,Stationery,10,97.2,81.2,132.5,28,516.0,1.8,1,11,Medium,Critical,Lifestyle
2549,Food,Bookshop,11,73.1,119.5,102.5,23,617.0,3.6,1,18,High,Critical,Lifestyle
2132,Entertainment,Canteen,2,69.9,64.3,127.5,20,793.0,9.5,1,11,Medium,Warning,Lifestyle
3494,Transport,Bookshop,4,58.1,37.0,76.4,19,2946.0,25.0,1,20,Low,Safe,Survival
1957,Transport,Stationery,4,17.0,29.4,110.4,20,2202.0,14.2,0,10,Low,Safe,Survival
1316,Study,Bookshop,11,23.0,58.0,147.2,20,1175.0,15.1,1,11,Medium,Safe,Lifestyle
2767,Transport,Stationery,10,32.5,95.5,31.5,19,2574.0,6.9,1,12,High,Warning,Lifestyle
3699,Transport,Bookshop,8,89.6,15.1,139.8,25,2406.0,19.5,0,11,Low,Safe,Lifestyle
692,Transport,Bookshop,3,21.4,25.5,83.1,30,811.0,26.6,0,13,Low,Safe,Survival
3506,Transport,Pharmacy,3,92.7,22.7,100.1,19,2741.0,9.9,1,10,Low,Warning,Survival
819,Transport,Canteen,2,54.7,80.2,132.9,18,3185.0,18.6,0,9,Medium,Safe,Lifestyle
3432,Entertainment,Bookshop,1,73.0,39.1,67.4,13,1503.0,10.0,1,15,Low,Warning,Survival
4023,Food,Snack_Bar,8,15.5,30.0,68.6,17,2906.0,23.8,1,14,Low,Safe,Survival
2580,Other,Pharmacy,9,30.6,81.1,83.8,27,1199.0,14.2,0,6,Medium,Safe,Survival
1746,Transport,Canteen,9,96.1,101.4,12.7,1,3149.0,10.2,1,17,High,Safe,Lifestyle
3763,Other,Pharmacy,11,30.3,49.9,79.5,21,3691.0,12.6,0,18,Low,Safe,Survival
1805,Other,Canteen,8,33.2,79.4,50.8,28,2047.0,2.7,0,20,Medium,Critical,Survival
3952,Entertainment,Stationery,5,23.8,21.8,139.9,28,1356.0,26.0,0,7,Low,Safe,Lifestyle
4875,Transport,Bookshop,1,17.3,122.2,22.3,5,1897.0,28.7,1,17,High,Safe,Lifestyle
2090,Other,Snack_Bar,9,27.2,50.4,74.3,28,1375.0,14.3,1,9,Medium,Safe,Survival
1475,Transport,Pharmacy,6,66.0,129.7,142.6,25,504.0,6.6,1,17,High,Warning,Lifestyle
2943,Study,Pharmacy,7,48.3,127.4,136.1,20,2777.0,19.9,0,18,High,Safe,Lifestyle
2693,Study,Pharmacy,8,57.6,103.5,108.2,21,649.0,13.6,1,9,High,Safe,Lifestyle
556,Study,Pharmacy,5,16.6,12.4,92.5,13,1236.0,7.6,1,19,Low,Warning,Leakage
1069,Other,Bookshop,6,81.2,75.2,49.3,6,3029.0,1.2,0,11,Medium,Critical,Survival
1085,Study,Canteen,7,79.5,20.4,61.4,29,2830.0,26.7,0,6,Low,Safe,Survival
2201,Entertainment,Bookshop,7,7.1,117.4,22.6,10,757.0,23.9,0,15,High,Safe,Lifestyle
1483,Entertainment,Stationery,2,41.4,104.8,120.1,23,2810.0,24.9,1,7,High,Safe,Lifestyle
819,Other,Bookshop,11,11.5,126.7,55.3,9,3757.0,13.2,0,20,High,Safe,Lifestyle
1082,Transport,Bookshop,1,80.3,83.0,103.5,29,761.0,22.6,0,8,Medium,Safe,Survival
996,Food,Stationery,8,75.0,72.7,60.1,6,1955.0,17.4,0,13,Medium,Safe,Survival
3842,Transport,Bookshop,5,90.7,72.3,75.0,1,3053.0,11.2,1,16,Medium,Safe,Survival
3625,Transport,Canteen,10,27.5,56.4,87.7,24,2837.0,25.3,1,19,Medium,Safe,Survival
1496,Transport,Snack_Bar,2,48.3,66.2,122.3,30,1293.0,30.0,0,21,Medium,Safe,Lifestyle
4914,Transport,Stationery,3,22.5,86.2,39.6,18,1071.0,27.0,0,15,High,Safe,Lifestyle
444,Food,Pharmacy,6,40.3,122.0,65.8,25,3245.0,23.3,1,22,High,Safe,Leakage
3095,Study,Canteen,10,54.6,81.5,28.2,27,3847.0,22.4,1,20,Medium,Safe,Survival
1129,Transport,Snack_Bar,6,10.1,112.9,20.6,23,3187.0,19.5,1,16,High,Safe,Lifestyle
719,Entertainment,Canteen,8,72.9,113.5,94.7,7,3871.0,25.6,0,13,High,Safe,Leakage
3412,Other,Canteen,5,56.6,72.3,36.5,26,2617.0,14.8,1,13,Medium,Safe,Survival
2609,Other,Pharmacy,5,83.8,51.7,18.4,10,3752.0,5.5,0,12,Medium,Warning,Survival
207,Entertainment,Snack_Bar,7,30.8,86.7,135.6,12,2917.0,23.0,1,17,High,Safe,Leakage
2725,Transport,Canteen,10,90.8,63.5,84.8,21,3681.0,27.6,1,21,Medium,Safe,Survival
3623,Food,Pharmacy,5,99.9,19.8,28.8,24,1066.0,10.2,0,21,Low,Safe,Survival
2219,Study,Stationery,9,92.3,55.3,17.5,26,3354.0,23.5,1,15,Medium,Safe,Survival
4790,Other,Pharmacy,6,78.9,129.3,26.8,15,1189.0,8.2,0,12,High,Warning,Lifestyle
4482,Study,Bookshop,7,82.2,15.8,76.0,17,596.0,28.3,1,9,Low,Safe,Survival
3867,Food,Pharmacy,8,59.5,93.6,103.6,3,2312.0,20.5,0,7,High,Safe,Lifestyle
3871,Other,Pharmacy,5,23.1,110.9,99.8,25,1614.0,17.1,1,14,High,Safe,Lifestyle
3001,Study,Pharmacy,11,69.3,87.8,30.2,15,652.0,23.4,0,20,High,Safe,Lifestyle
285,Food,Canteen,4,72.7,78.4,98.7,1,3931.0,24.4,0,19,Medium,Safe,Survival
3315,Study,Snack_Bar,8,98.6,94.9,66.7,11,2833.0,26.8,0,17,High,Safe,Lifestyle
4432,Transport,Pharmacy,10,56.4,61.5,75.1,24,3656.0,27.0,0,22,Medium,Safe,Survival
2668,Food,Pharmacy,9,30.8,21.0,122.2,6,3997.0,1.6,0,22,Low,Critical,Lifestyle
3819,Study,Bookshop,1,69.9,125.5,56.5,28,1872.0,3.7,0,18,High,Critical,Lifestyle
1836,Transport,Bookshop,3,98.0,61.9,30.6,29,1392.0,24.8,1,13,Medium,Safe,Survival
3783,Transport,Stationery,4,21.8,89.8,132.3,16,1144.0,28.4,1,15,High,Safe,Lifestyle
4209,Food,Stationery,7,36.0,73.8,39.7,26,2303.0,9.2,0,18,Medium,Warning,Survival
3526,Entertainment,Bookshop,6,56.5,16.6,51.2,21,2621.0,0.3,0,12,Low,Critical,Survival
2418,Other,Snack_Bar,10,21.2,124.3,108.9,12,2153.0,9.7,1,8,High,Warning,Lifestyle
2417,Food,Stationery,10,7.1,105.1,105.7,22,1855.0,11.5,0,20,High,Safe,Lifestyle
2569,Transport,Snack_Bar,11,37.0,27.9,122.1,27,1089.0,22.8,1,12,Low,Safe,Lifestyle
3838,Transport,Bookshop,1,87.2,127.8,35.7,21,2047.0,1.4,1,10,High,Critical,Lifestyle
2703,Food,Stationery,4,9.1,98.4,59.3,15,798.0,6.4,0,13,High,Warning,Lifestyle
1143,Entertainment,Pharmacy,6,45.7,66.7,27.6,25,3528.0,26.8,0,22,Medium,Safe,Survival
3037,Other,Bookshop,3,77.4,83.4,85.7,18,664.0,4.6,0,13,Medium,Warning,Survival
2860,Study,Stationery,2,95.6,22.8,51.0,10,1832.0,22.8,0,12,Low,Safe,Survival
3136,Food,Snack_Bar,2,98.6,77.2,106.5,22,850.0,10.8,1,12,Medium,Safe,Survival
4644,Other,Snack_Bar,10,45.1,18.8,10.0,12,3212.0,19.9,1,7,Low,Safe,Survival
4147,Other,Stationery,4,95.3,75.4,18.4,20,1595.0,2.2,0,16,Medium,Critical,Survival
1876,Transport,Snack_Bar,1,8.4,76.3,70.6,19,896.0,8.6,0,17,Medium,Warning,Survival
1396,Study,Stationery,10,75.9,114.9,144.1,28,2360.0,12.7,1,17,High,Safe,Lifestyle
4305,Food,Stationery,2,66.1,97.0,134.7,5,3707.0,25.7,0,8,High,Safe,Lifestyle
2987,Transport,Snack_Bar,10,28.7,39.9,149.2,18,3680.0,16.9,1,17,Low,Safe,Lifestyle
1661,Transport,Canteen,2,53.2,116.6,68.4,19,1374.0,1.4,0,11,High,Critical,Lifestyle
3518,Entertainment,Pharmacy,4,17.3,78.8,16.5,23,3019.0,24.1,1,11,Medium,Safe,Survival
866,Other,Bookshop,4,87.8,82.8,52.8,12,606.0,1.6,1,14,Medium,Critical,Survival
2376,Food,Pharmacy,1,39.0,30.3,104.6,1,961.0,28.0,1,14,Low,Safe,Survival
3943,Food,Bookshop,7,64.5,112.9,28.9,2,2248.0,6.4,1,15,High,Warning,Lifestyle
800,Food,Bookshop,7,20.1,121.7,52.0,3,1301.0,14.6,0,15,High,Safe,Lifestyle
2852,Transport,Pharmacy,10,24.6,103.0,17.9,26,3294.0,2.2,0,6,High,Critical,Lifestyle
4622,Entertainment,Stationery,11,99.2,122.9,76.5,29,3759.0,16.9,1,15,High,Safe,Lifestyle
4024,Study,Snack_Bar,10,76.5,46.3,39.2,30,515.0,14.9,1,12,Low,Safe,Survival
4106,Transport,Canteen,10,96.4,113.3,22.8,12,1315.0,12.3,1,13,High,Safe,Lifestyle
1179,Study,Canteen,1,33.1,68.7,67.6,14,2038.0,1.1,0,16,Medium,Critical,Survival
2651,Entertainment,Canteen,11,20.6,29.7,59.2,7,2471.0,26.4,0,11,Low,Safe,Survival
828,Other,Pharmacy,8,52.8,90.3,85.3,4,3706.0,24.1,0,14,High,Safe,Lifestyle
1829,Food,Pharmacy,10,52.0,92.1,114.9,12,3622.0,19.0,0,16,High,Safe,Lifestyle
3896,Study,Stationery,7,21.6,44.4,25.8,24,2730.0,17.2,0,7,Low,Safe,Survival
3630,Transport,Canteen,7,74.7,13.3,120.8,8,1401.0,20.8,1,16,Low,Safe,Lifestyle
3874,Study,Stationery,11,39.4,34.0,13.7,1,3242.0,4.3,0,10,Low,Warning,Survival
4129,Other,Canteen,6,22.7,58.0,72.0,5,1209.0,28.0,0,22,Medium,Safe,Survival
2965,Food,Pharmacy,4,36.5,30.1,92.2,1,3878.0,8.5,0,19,Low,Warning,Survival
4569,Study,Snack_Bar,11,58.5,33.3,144.0,15,520.0,19.7,0,15,Low,Safe,Lifestyle
4980,Other,Snack_Bar,8,74.0,57.0,90.3,13,2494.0,18.2,1,22,Medium,Safe,Survival
315,Transport,Snack_Bar,2,50.8,125.4,32.2,29,809.0,19.1,1,16,High,Safe,Lifestyle
2203,Entertainment,Snack_Bar,7,54.9,101.7,82.5,23,1927.0,26.4,1,7,High,Safe,Lifestyle
892,Transport,Bookshop,3,18.2,48.4,65.4,13,2722.0,8.9,0,15,Low,Warning,Survival
3362,Food,Canteen,3,91.9,124.2,77.1,4,2914.0,22.5,1,6,High,Safe,Lifestyle
1305,Transport,Snack_Bar,7,93.2,87.5,37.6,15,3249.0,18.0,1,19,High,Safe,Lifestyle
3208,Transport,Bookshop,3,69.9,64.7,80.1,12,2577.0,2.3,0,16,Medium,Critical,Survival
2361,Transport,Bookshop,5,6.7,66.2,31.0,8,1380.0,12.4,1,16,Medium,Safe,Survival
353,Transport,Bookshop,8,56.0,59.3,114.2,16,3612.0,25.1,0,15,Medium,Safe,Leakage
3899,Food,Stationery,4,64.8,38.0,93.1,12,3339.0,9.5,1,10,Low,Warning,Survival
4610,Other,Stationery,7,99.5,56.4,21.0,24,1060.0,14.5,0,10,Medium,Safe,Survival
3986,Study,Bookshop,7,99.6,73.3,134.5,25,3393.0,14.7,1,19,Medium,Safe,Lifestyle
1264,Entertainment,Snack_Bar,2,86.5,73.4,96.3,27,3904.0,18.5,1,10,Medium,Safe,Survival
4400,Study,Canteen,8,11.1,101.4,54.3,6,2730.0,26.5,0,11,High,Safe,Lifestyle
2113,Study,Pharmacy,10,95.6,53.1,16.4,23,1486.0,5.2,1,21,Medium,Warning,Survival
1416,Entertainment,Stationery,10,63.2,96.0,98.5,15,2623.0,15.1,0,20,High,Safe,Lifestyle
2601,Food,Snack_Bar,9,81.1,79.4,62.3,7,1699.0,12.7,1,11,Medium,Safe,Survival
1972,Entertainment,Snack_Bar,6,43.7,125.4,137.1,5,2866.0,8.9,0,21,High,Warning,Lifestyle
2160,Food,Pharmacy,5,35.4,56.2,14.9,23,2407.0,27.6,1,18,Medium,Safe,Survival
2980,Study,Pharmacy,1,49.0,118.1,15.5,15,3753.0,0.2,1,18,High,Critical,Lifestyle
4946,Food,Snack_Bar,1,19.0,108.5,142.9,25,2663.0,3.7,1,13,High,Critical,Lifestyle
3071,Other,Pharmacy,9,38.9,86.5,145.1,28,1249.0,22.0,0,11,High,Safe,Lifestyle
860,Entertainment,Snack_Bar,4,86.5,88.5,13.9,30,3038.0,7.9,0,22,High,Warning,Lifestyle
2835,Other,Pharmacy,1,8.6,20.2,110.2,12,1553.0,21.7,0,10,Low,Safe,Survival
2529,Study,Pharmacy,11,19.3,124.0,41.0,11,1453.0,25.0,1,13,High,Safe,Lifestyle
4154,Entertainment,Snack_Bar,10,16.9,22.8,108.2,4,1871.0,7.6,0,17,Low,Warning,Survival
2650,Study,Bookshop,3,43.3,77.6,131.6,13,542.0,5.8,0,17,Medium,Warning,Lifestyle
1332,Other,Snack_Bar,6,99.7,49.6,24.1,18,3892.0,4.4,1,18,Low,Warning,Survival
899,Study,Canteen,11,21.5,61.6,43.4,8,2363.0,6.0,0,9,Medium,Warning,Survival
2238,Entertainment,Pharmacy,11,18.8,83.2,13.4,7,3207.0,8.0,0,15,Medium,Warning,Survival
4847,Entertainment,Stationery,8,91.9,119.1,16.1,22,1402.0,26.1,0,21,High,Safe,Lifestyle
4700,Study,Pharmacy,10,88.8,64.9,14.1,23,3113.0,23.1,1,10,Medium,Safe,Survival
4757,Entertainment,Canteen,2,8.1,128.5,122.1,28,2485.0,0.1,0,17,High,Critical,Lifestyle
2379,Entertainment,Stationery,8,76.4,81.1,51.8,16,1985.0,26.2,0,21,Medium,Safe,Survival
3038,Study,Stationery,1,67.3,29.3,79.0,3,3897.0,2.4,0,20,Low,Critical,Survival
1073,Other,Snack_Bar,11,77.9,32.8,120.3,22,2228.0,19.7,1,7,Low,Safe,Lifestyle
283,Entertainment,Bookshop,2,52.0,95.9,79.3,26,2801.0,4.5,0,21,High,Warning,Lifestyle
1622,Entertainment,Snack_Bar,8,99.2,16.0,70.1,30,554.0,1.9,1,16,Low,Critical,Survival
2875,Entertainment,Stationery,7,9.2,67.6,11.6,16,1555.0,22.8,0,14,Medium,Safe,Survival
3380,Entertainment,Stationery,5,27.3,27.8,89.5,16,3610.0,14.0,1,7,Low,Safe,Survival
4516,Study,Bookshop,10,42.7,62.0,27.5,7,3156.0,18.0,0,18,Medium,Safe,Survival
4175,Other,Pharmacy,2,47.7,100.0,117.1,23,2379.0,12.8,0,18,High,Safe,Lifestyle
1591,Other,Bookshop,9,92.5,65.1,46.1,13,3651.0,2.0,1,13,Medium,Critical,Survival
3418,Food,Snack_Bar,5,58.2,29.6,104.4,13,2202.0,22.2,1,15,Low,Safe,Survival
4407,Entertainment,Pharmacy,8,9.3,40.2,100.5,21,2483.0,24.6,0,22,Low,Safe,Survival
814,Entertainment,Snack_Bar,4,43.7,54.1,96.3,19,1838.0,1.2,0,6,Medium,Critical,Survival
3171,Food,Bookshop,9,44.6,18.3,47.4,18,2670.0,11.3,0,21,Low,Safe,Survival
3765,Other,Pharmacy,10,96.7,80.1,47.4,29,1617.0,16.7,0,16,Medium,Safe,Survival
3776,Transport,Bookshop,7,61.9,82.9,130.8,7,1849.0,18.2,0,6,Medium,Safe,Lifestyle
4770,Transport,Canteen,2,65.4,17.5,11.8,20,3882.0,17.3,0,11,Low,Safe,Survival
470,Other,Stationery,3,72.8,58.3,35.4,18,890.0,20.8,1,17,Medium,Safe,Survival
4266,Entertainment,Pharmacy,2,78.2,59.7,95.4,29,868.0,29.0,1,21,Medium,Safe,Survival
2668,Transport,Stationery,5,65.3,50.1,124.4,24,652.0,11.7,1,16,Medium,Safe,Lifestyle
1590,Study,Canteen,2,27.5,76.9,60.2,18,1620.0,16.7,1,7,Medium,Safe,Survival
3554,Study,Pharmacy,5,88.0,51.5,101.5,22,1894.0,21.0,0,22,Medium,Safe,Survival
4335,Food,Stationery,9,74.6,60.0,88.0,4,831.0,17.8,1,22,Medium,Safe,Survival
